銘柄コード,銘柄名,市場区分,業種,年間配当金,年間配当回数,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,2026/08/15 06:30:31
8032,日本紙パルプ商事,プライム（内国株式）,卸売業,34,2,0,0,0,0,0,17,0,0,0,0,0,17,1263
8035,東京エレクトロン,プライム（内国株式）,電気機器,628,2,0,0,0,0,0,314,0,0,0,0,0,314,59470
8037,カメイ,プライム（内国株式）,卸売業,115,2,0,0,0,0,0,57.5,0,0,0,0,0,57.5,4340
8039,築地魚市場,スタンダード（内国株式）,卸売業,35,1,0,0,0,0,0,35,0,0,0,0,0,0,3550
8040,東京ソワール,スタンダード（内国株式）,繊維製品,45,1,0,0,45,0,0,0,0,0,0,0,0,0,1035
8041,ＯＵＧホールディングス,スタンダード（内国株式）,卸売業,167,1,0,0,0,0,0,167,0,0,0,0,0,0,4430
8043,スターゼン,プライム（内国株式）,卸売業,43,1,0,0,0,0,0,43,0,0,0,0,0,0,1489
8045,横浜丸魚,スタンダード（内国株式）,卸売業,34,2,0,0,0,0,0,17,0,0,0,0,0,17,2047
8046,丸藤シートパイル,スタンダード（内国株式）,卸売業,200,1,0,0,0,0,0,200,0,0,0,0,0,0,1008
8050,セイコーグループ,プライム（内国株式）,精密機器,165,2,0,0,0,0,0,82.5,0,0,0,0,0,82.5,11190
8051,山善,プライム（内国株式）,卸売業,54,2,0,0,0,0,0,27,0,0,0,0,0,27,1939
8052,椿本興業,プライム（内国株式）,卸売業,90,2,0,0,0,0,0,45,0,0,0,0,0,45,2752
8053,住友商事,プライム（内国株式）,卸売業,150,2,0,0,0,0,0,75,0,0,0,0,0,75,1779.5
8056,ＢＩＰＲＯＧＹ,プライム（内国株式）,情報・通信業,130,2,0,0,0,0,0,65,0,0,0,0,0,65,4490
8057,内田洋行,プライム（内国株式）,卸売業,300,1,0,0,0,0,0,0,0,0,0,300,0,0,2140
8058,三菱商事,プライム（内国株式）,卸売業,110,2,0,0,0,0,0,55,0,0,0,0,0,55,4832
8059,第一実業,プライム（内国株式）,卸売業,125,2,0,0,0,0,0,62.5,0,0,0,0,0,62.5,3500
8060,キヤノンマーケティングジャパン,プライム（内国株式）,卸売業,170,2,0,0,85,0,0,0,0,0,85,0,0,0,3682
8061,西華産業,プライム（内国株式）,卸売業,81.67,2,0,0,0,0,0,40.835,0,0,0,0,0,40.835,3095
8065,佐藤商事,プライム（内国株式）,卸売業,82,2,0,0,0,0,0,41,0,0,0,0,0,41,3725
8066,三谷商事,スタンダード（内国株式）,卸売業,97,2,0,0,0,0,0,48.5,0,0,0,0,0,48.5,3020
8070,東京産業,プライム（内国株式）,卸売業,38,2,0,0,0,0,0,19,0,0,0,0,0,19,875
8074,ＹＵＡＳＡ,プライム（内国株式）,卸売業,190,2,0,0,0,0,0,95,0,0,0,0,0,95,6020
8075,神鋼商事,プライム（内国株式）,卸売業,106,2,0,0,0,0,0,53,0,0,0,0,0,53,2992
8076,カノークス,スタンダード（内国株式）,卸売業,104,2,0,0,0,0,0,52,0,0,0,0,0,52,2089
8077,トルク,スタンダード（内国株式）,卸売業,6,2,3,0,0,0,0,0,3,0,0,0,0,0,215
8078,阪和興業,プライム（内国株式）,卸売業,290,2,0,0,0,0,0,145,0,0,0,0,0,145,1792
8079,正栄食品工業,プライム（内国株式）,卸売業,60,2,30,0,0,0,0,0,30,0,0,0,0,0,4425
8081,カナデン,プライム（内国株式）,卸売業,72,2,0,0,0,0,0,36,0,0,0,0,0,36,2474
8084,ＲＹＯＤＥＮ,プライム（内国株式）,卸売業,138,2,0,0,0,0,0,69,0,0,0,0,0,69,4605
8085,ナラサキ産業,スタンダード（内国株式）,卸売業,130,1,0,0,0,0,0,130,0,0,0,0,0,0,4280
8086,ニプロ,プライム（内国株式）,精密機器,29,2,0,0,0,0,0,14.5,0,0,0,0,0,14.5,1585
8088,岩谷産業,プライム（内国株式）,卸売業,47,2,0,0,0,0,0,23.5,0,0,0,0,0,23.5,2203.5
8089,ナイス,スタンダード（内国株式）,卸売業,72,2,0,0,0,0,0,36,0,0,0,0,0,36,1955
8091,ニチモウ,プライム（内国株式）,卸売業,100,2,0,0,0,0,0,50,0,0,0,0,0,50,2374
8093,極東貿易,プライム（内国株式）,卸売業,74,2,0,0,0,0,0,37,0,0,0,0,0,37,1822
8095,アステナホールディングス,プライム（内国株式）,卸売業,18,2,0,9,0,0,0,0,0,9,0,0,0,0,532
8097,三愛オブリ,プライム（内国株式）,卸売業,100,2,0,0,0,0,0,50,0,0,0,0,0,50,2337
8098,稲畑産業,プライム（内国株式）,卸売業,128,2,0,0,0,0,0,64,0,0,0,0,0,64,4125
8101,ＧＳＩクレオス,プライム（内国株式）,卸売業,104,1,0,0,0,0,0,104,0,0,0,0,0,0,2668
8103,明和産業,プライム（内国株式）,卸売業,42,1,0,0,0,0,0,42,0,0,0,0,0,0,960
8104,クワザワホールディングス,スタンダード（内国株式）,卸売業,26,1,0,0,0,0,0,26,0,0,0,0,0,0,692
8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ,スタンダード（内国株式）,卸売業,2,1,0,0,0,0,0,2,0,0,0,0,0,0,94
8107,キムラタン,スタンダード（内国株式）,繊維製品,,,0,0,0,0,0,0,0,0,0,0,0,0,31
8111,ゴールドウイン,プライム（内国株式）,繊維製品,58,2,0,0,0,0,0,29,0,0,0,0,0,29,2133.5
8113,ユニ・チャーム,プライム（内国株式）,化学,12,2,0,0,6,0,0,0,0,0,6,0,0,0,988.900024
8115,ムーンバット,スタンダード（内国株式）,卸売業,61,2,0,0,0,0,0,30.5,0,0,0,0,0,30.5,1314
8117,中央自動車工業,スタンダード（内国株式）,卸売業,46.67,2,0,0,0,0,0,23.335,0,0,0,0,0,23.335,2171
8118,キング,スタンダード（内国株式）,繊維製品,18,1,0,0,0,0,0,18,0,0,0,0,0,0,1205
8119,三栄コーポレーション,スタンダード（内国株式）,卸売業,31,2,0,0,0,0,0,15.5,0,0,0,0,0,15.5,775
8123,川辺,スタンダード（内国株式）,卸売業,50,1,0,0,0,0,0,50,0,0,0,0,0,0,1398
8125,ワキタ,プライム（内国株式）,卸売業,100,1,0,0,0,0,100,0,0,0,0,0,0,0,1931
8127,ヤマトインターナショナル,スタンダード（内国株式）,繊維製品,16,2,0,0,0,0,8,0,0,0,0,0,8,0,578
8129,東邦ホールディングス,プライム（内国株式）,卸売業,165,2,0,0,0,0,0,82.5,0,0,0,0,0,82.5,3817
8130,サンゲツ,プライム（内国株式）,卸売業,155,2,0,0,0,0,0,77.5,0,0,0,0,0,77.5,3130
8131,ミツウロコグループホールディングス,スタンダード（内国株式）,卸売業,66,1,0,0,0,0,0,66,0,0,0,0,0,0,2101
8132,シナネンホールディングス,プライム（内国株式）,卸売業,120,1,0,0,0,0,0,120,0,0,0,0,0,0,7670
8133,伊藤忠エネクス,プライム（内国株式）,卸売業,66,2,0,0,0,0,0,33,0,0,0,0,0,33,2142
8135,ゼット,スタンダード（内国株式）,卸売業,18,1,0,0,0,0,0,18,0,0,0,0,0,0,437
8136,サンリオ,プライム（内国株式）,卸売業,69,2,0,0,0,0,0,34.5,0,0,0,0,0,34.5,1227
8137,サンワテクノス,プライム（内国株式）,卸売業,122,2,0,0,0,0,0,61,0,0,0,0,0,61,4055
8138,三京化成,スタンダード（内国株式）,卸売業,100,2,0,0,0,0,0,50,0,0,0,0,0,50,4265
8139,ナガホリ,スタンダード（内国株式）,卸売業,20,1,0,0,0,0,0,20,0,0,0,0,0,0,2349
8141,新光商事,プライム（内国株式）,卸売業,18.5,2,0,0,0,0,0,9.25,0,0,0,0,0,9.25,1565
8142,トーホー,プライム（内国株式）,卸売業,150,2,0,0,0,75,0,0,0,0,0,75,0,0,1378
8143,ラピーヌ,スタンダード（内国株式）,繊維製品,,,0,0,0,0,0,0,0,0,0,0,0,0,146
8144,デンキョーグループホールディングス,スタンダード（内国株式）,卸売業,43,2,0,0,0,0,0,21.5,0,0,0,0,0,21.5,1234
8147,トミタ,スタンダード（内国株式）,卸売業,24,1,0,0,0,0,0,24,0,0,0,0,0,0,1398
8150,三信電気,プライム（内国株式）,卸売業,190,2,0,0,0,0,0,95,0,0,0,0,0,95,3080
8151,東陽テクニカ,プライム（内国株式）,卸売業,69,2,0,0,0,0,0,34.5,0,0,0,0,0,34.5,2069
8152,ソマール,スタンダード（内国株式）,卸売業,100,1,0,0,0,0,0,100,0,0,0,0,0,0,7240
8153,モスフードサービス,プライム（内国株式）,卸売業,34,2,0,0,0,0,0,17,0,0,0,0,0,17,3780
8154,加賀電子,プライム（内国株式）,卸売業,140,2,0,0,0,0,0,70,0,0,0,0,0,70,5130
8157,都築電気,プライム（内国株式）,情報・通信業,126,2,0,0,0,0,0,63,0,0,0,0,0,63,4100
8158,ソーダニッカ,プライム（内国株式）,卸売業,44,2,0,0,0,0,0,22,0,0,0,0,0,22,1309
8159,立花エレテック,プライム（内国株式）,卸売業,100,2,0,0,0,0,0,50,0,0,0,0,0,50,4280
8160,木曽路,プライム（内国株式）,小売業,30,2,0,0,0,0,0,15,0,0,0,0,0,15,2417
8163,ＳＲＳホールディングス,プライム（内国株式）,小売業,10,1,0,0,0,0,0,10,0,0,0,0,0,0,1461
8165,千趣会,スタンダード（内国株式）,小売業,7,2,0,0,3.5,0,0,0,0,0,3.5,0,0,0,109
8166,タカキュー,スタンダード（内国株式）,小売業,3,1,0,0,0,0,3,0,0,0,0,0,0,0,78
8167,リテールパートナーズ,プライム（内国株式）,小売業,40,2,0,0,0,0,20,0,0,0,0,0,20,0,1419
8173,Ｊｏｓｈｉｎ,プライム（内国株式）,小売業,100,2,0,0,0,0,0,50,0,0,0,0,0,50,4055
8174,日本瓦斯,プライム（内国株式）,小売業,103,2,0,0,0,0,0,51.5,0,0,0,0,0,51.5,2869
8179,ロイヤルホールディングス,プライム（内国株式）,小売業,35,1,0,0,35,0,0,0,0,0,0,0,0,0,1345
8181,東天紅,スタンダード（内国株式）,小売業,15,1,0,0,0,0,15,0,0,0,0,0,0,0,1000
8185,チヨダ,プライム（内国株式）,小売業,54,2,0,0,0,0,27,0,0,0,0,0,27,0,1030
8194,ライフコーポレーション,プライム（内国株式）,小売業,65.5,2,0,0,0,0,32.75,0,0,0,0,0,32.75,0,2599
8198,マックスバリュ東海,スタンダード（内国株式）,小売業,85,1,0,0,0,0,85,0,0,0,0,0,0,0,3185
8200,リンガーハット,プライム（内国株式）,小売業,13,2,0,0,0,0,6.5,0,0,0,0,0,6.5,0,2307
8202,ラオックスホールディングス,スタンダード（内国株式）,小売業,3,1,0,0,3,0,0,0,0,0,0,0,0,0,148
8203,ＭｒＭａｘＨＤ,プライム（内国株式）,小売業,27,1,0,0,0,0,27,0,0,0,0,0,0,0,777
8207,テンアライド,スタンダード（内国株式）,小売業,,,0,0,0,0,0,0,0,0,0,0,0,0,295
8214,ＡＯＫＩホールディングス,プライム（内国株式）,小売業,80,2,0,0,0,0,0,40,0,0,0,0,0,40,1692
8217,オークワ,プライム（内国株式）,小売業,26,2,0,0,0,0,13,0,0,0,0,0,13,0,797
8218,コメリ,プライム（内国株式）,小売業,56,2,0,0,0,0,0,28,0,0,0,0,0,28,3870
8219,青山商事,プライム（内国株式）,小売業,136,2,0,0,0,0,0,68,0,0,0,0,0,68,745
8225,タカチホ,スタンダード（内国株式）,卸売業,100,1,0,0,0,0,0,100,0,0,0,0,0,0,3520
8226,理経,スタンダード（内国株式）,卸売業,7,1,0,0,0,0,0,7,0,0,0,0,0,0,384
8227,しまむら,プライム（内国株式）,小売業,215,2,0,0,0,0,107.5,0,0,0,0,0,107.5,0,3392
8230,はせがわ,スタンダード（内国株式）,小売業,15,2,0,0,0,0,0,7.5,0,0,0,0,0,7.5,311
8233,高島屋,プライム（内国株式）,小売業,34,2,0,0,0,0,17,0,0,0,0,0,17,0,2326
8237,松屋,プライム（内国株式）,小売業,12,2,0,0,0,0,6,0,0,0,0,0,6,0,2008
8242,エイチ・ツー・オー　リテイリング,プライム（内国株式）,小売業,46,2,0,0,0,0,0,23,0,0,0,0,0,23,2850.5
8244,近鉄百貨店,スタンダード（内国株式）,小売業,20,1,0,0,0,0,20,0,0,0,0,0,0,0,1860
8247,大和,スタンダード（内国株式）,小売業,15,1,0,0,0,0,15,0,0,0,0,0,0,0,300
8252,丸井グループ,プライム（内国株式）,小売業,131,2,0,0,0,0,0,65.5,0,0,0,0,0,65.5,2977
8253,クレディセゾン,プライム（内国株式）,その他金融業,130,1,0,0,0,0,0,130,0,0,0,0,0,0,4844
8254,さいか屋,スタンダード（内国株式）,小売業,,,0,0,0,0,0,0,0,0,0,0,0,0,327
8255,アクシアル　リテイリング,プライム（内国株式）,小売業,29,2,0,0,0,0,0,14.5,0,0,0,0,0,14.5,1200
8260,井筒屋,スタンダード（内国株式）,小売業,6,1,0,0,0,0,6,0,0,0,0,0,0,0,377
8267,イオン,プライム（内国株式）,小売業,13.7,2,0,0,0,0,6.85,0,0,0,0,0,6.85,0,1396
8273,イズミ,プライム（内国株式）,小売業,90,2,0,0,0,0,45,0,0,0,0,0,45,0,1007
8275,フォーバル,スタンダード（内国株式）,卸売業,31,1,0,0,0,0,0,31,0,0,0,0,0,0,1017
8276,平和堂,プライム（内国株式）,小売業,66,2,0,0,0,0,33,0,0,0,0,0,33,0,2728
8278,フジ,プライム（内国株式）,小売業,30,2,0,0,0,0,15,0,0,0,0,0,15,0,2001
8281,ゼビオホールディングス,プライム（内国株式）,小売業,35,2,0,0,0,0,0,17.5,0,0,0,0,0,17.5,1146
8282,ケーズホールディングス,プライム（内国株式）,小売業,46,2,0,0,0,0,0,23,0,0,0,0,0,23,1934
8283,ＰＡＬＴＡＣ,プライム（内国株式）,卸売業,120,2,0,0,0,0,0,60,0,0,0,0,0,60,6630
8285,三谷産業,スタンダード（内国株式）,卸売業,13,2,0,0,0,0,0,6.5,0,0,0,0,0,6.5,770
8291,日産東京販売ホールディングス,スタンダード（内国株式）,小売業,27,2,0,0,0,0,0,13.5,0,0,0,0,0,13.5,544
8303,ＳＢＩ新生銀行,プライム（内国株式）,銀行業,42,1,0,0,0,0,0,42,0,0,0,0,0,0,1613
8304,あおぞら銀行,プライム（内国株式）,銀行業,91,1,0,0,0,0,0,91,0,0,0,0,0,0,3395
8306,三菱ＵＦＪフィナンシャル・グループ,プライム（内国株式）,銀行業,86,2,0,0,0,0,0,43,0,0,0,0,0,43,3709
8308,りそなホールディングス,プライム（内国株式）,銀行業,29,2,0,0,0,0,0,14.5,0,0,0,0,0,14.5,2446.5
8309,三井住友トラストグループ,プライム（内国株式）,銀行業,46.25,2,0,0,0,0,0,23.125,0,0,0,0,0,23.125,1753
8316,三井住友フィナンシャルグループ,プライム（内国株式）,銀行業,157,2,0,0,0,0,0,78.5,0,0,0,0,0,78.5,6969
8331,千葉銀行,プライム（内国株式）,銀行業,52,2,0,0,0,0,0,26,0,0,0,0,0,26,2842
8334,群馬銀行,プライム（内国株式）,銀行業,62,2,0,0,0,0,0,31,0,0,0,0,0,31,2740.5
8336,武蔵野銀行,プライム（内国株式）,銀行業,170,2,0,0,0,0,0,85,0,0,0,0,0,85,2776
8337,千葉興業銀行,プライム（内国株式）,銀行業,10,1,0,0,0,0,0,10,0,0,0,0,0,0,2764
8338,筑波銀行,プライム（内国株式）,銀行業,5,1,0,0,0,0,0,5,0,0,0,0,0,0,724
8341,七十七銀行,プライム（内国株式）,銀行業,260,2,0,0,0,0,0,130,0,0,0,0,0,130,3834
8343,秋田銀行,プライム（内国株式）,銀行業,175,2,0,0,0,0,0,87.5,0,0,0,0,0,87.5,8450
8344,山形銀行,プライム（内国株式）,銀行業,84,2,0,0,0,0,0,42,0,0,0,0,0,42,4585
8345,岩手銀行,プライム（内国株式）,銀行業,208,2,0,0,0,0,0,104,0,0,0,0,0,104,2474
8346,東邦銀行,プライム（内国株式）,銀行業,17,2,0,0,0,0,0,8.5,0,0,0,0,0,8.5,989
8349,東北銀行,スタンダード（内国株式）,銀行業,50,2,0,0,0,0,0,25,0,0,0,0,0,25,1505
8354,ふくおかフィナンシャルグループ,プライム（内国株式）,銀行業,180,2,0,0,0,0,0,90,0,0,0,0,0,90,7704
8358,スルガ銀行,プライム（内国株式）,銀行業,60,2,0,0,0,0,0,30,0,0,0,0,0,30,2880
8359,八十二長野銀行,プライム（内国株式）,銀行業,60,2,0,0,0,0,0,30,0,0,0,0,0,30,2680.5
8360,山梨中央銀行,プライム（内国株式）,銀行業,131,2,0,0,0,0,0,65.5,0,0,0,0,0,65.5,7440
8361,大垣共立銀行,プライム（内国株式）,銀行業,150,2,0,0,0,0,0,75,0,0,0,0,0,75,8040
8362,福井銀行,プライム（内国株式）,銀行業,108,2,0,0,0,0,0,54,0,0,0,0,0,54,6770
8364,清水銀行,プライム（内国株式）,銀行業,60,2,0,0,0,0,0,30,0,0,0,0,0,30,2939
8365,富山銀行,スタンダード（内国株式）,銀行業,55,2,0,0,0,0,0,27.5,0,0,0,0,0,27.5,2408
8366,滋賀銀行,プライム（内国株式）,銀行業,140,2,0,0,0,0,0,70,0,0,0,0,0,70,2691
8367,南都銀行,プライム（内国株式）,銀行業,215,2,0,0,0,0,0,107.5,0,0,0,0,0,107.5,1925
8368,百五銀行,プライム（内国株式）,銀行業,34,2,0,0,0,0,0,17,0,0,0,0,0,17,2278
8370,紀陽銀行,プライム（内国株式）,銀行業,137,2,0,0,0,0,0,68.5,0,0,0,0,0,68.5,5020
8377,ほくほくフィナンシャルグループ,プライム（内国株式）,銀行業,110,2,0,0,0,0,0,55,0,0,0,0,0,55,8458
8381,山陰合同銀行,プライム（内国株式）,銀行業,60,2,0,0,0,0,0,30,0,0,0,0,0,30,2579
8383,鳥取銀行,スタンダード（内国株式）,銀行業,50,2,0,0,0,0,0,25,0,0,0,0,0,25,1919
8386,百十四銀行,プライム（内国株式）,銀行業,234,2,0,0,0,0,0,117,0,0,0,0,0,117,3090
8387,四国銀行,プライム（内国株式）,銀行業,60,2,0,0,0,0,0,30,0,0,0,0,0,30,3535
8388,阿波銀行,プライム（内国株式）,銀行業,142.5,2,0,0,0,0,0,71.25,0,0,0,0,0,71.25,9390
8392,大分銀行,プライム（内国株式）,銀行業,170,2,0,0,0,0,0,85,0,0,0,0,0,85,2855
8393,宮崎銀行,プライム（内国株式）,銀行業,200,2,0,0,0,0,0,100,0,0,0,0,0,100,2502
8395,佐賀銀行,プライム（内国株式）,銀行業,110,2,0,0,0,0,0,55,0,0,0,0,0,55,6250
8399,琉球銀行,プライム（内国株式）,銀行業,88,2,0,0,0,0,0,44,0,0,0,0,0,44,3195
8410,セブン銀行,プライム（内国株式）,銀行業,11,2,0,0,0,0,0,5.5,0,0,0,0,0,5.5,331.5
8411,みずほフィナンシャルグループ,プライム（内国株式）,銀行業,145,2,0,0,0,0,0,72.5,0,0,0,0,0,72.5,8775
8416,高知銀行,スタンダード（内国株式）,銀行業,25,2,0,0,0,0,0,12.5,0,0,0,0,0,12.5,1116
8418,山口フィナンシャルグループ,プライム（内国株式）,銀行業,64,2,0,0,0,0,0,32,0,0,0,0,0,32,3197
8424,芙蓉総合リース,プライム（内国株式）,その他金融業,158,2,0,0,0,0,0,79,0,0,0,0,0,79,4495
8425,みずほリース,プライム（内国株式）,その他金融業,51,2,0,0,0,0,0,25.5,0,0,0,0,0,25.5,1356
8439,東京センチュリー,プライム（内国株式）,その他金融業,80,2,0,0,0,0,0,40,0,0,0,0,0,40,2564
8473,ＳＢＩホールディングス,プライム（内国株式）,証券、商品先物取引業,115,2,0,0,0,0,0,57.5,0,0,0,0,0,57.5,3103
8508,Ｊトラスト,スタンダード（内国株式）,その他金融業,17,1,0,0,17,0,0,0,0,0,0,0,0,0,809
8511,日本証券金融,プライム（内国株式）,その他金融業,86,2,0,0,0,0,0,43,0,0,0,0,0,43,2530
8518,日本アジア投資,スタンダード（内国株式）,証券、商品先物取引業,,,0,0,0,0,0,0,0,0,0,0,0,0,136
8522,名古屋銀行,プライム（内国株式）,銀行業,136.67,2,0,0,0,0,0,68.335,0,0,0,0,0,68.335,6910
8524,北洋銀行,プライム（内国株式）,銀行業,28,2,0,0,0,0,0,14,0,0,0,0,0,14,1305
8537,大光銀行,スタンダード（内国株式）,銀行業,89,2,0,0,0,0,0,44.5,0,0,0,0,0,44.5,2931
8541,愛媛銀行,プライム（内国株式）,銀行業,46,2,0,0,0,0,0,23,0,0,0,0,0,23,3040
8542,トマト銀行,スタンダード（内国株式）,銀行業,50,2,0,0,0,0,0,25,0,0,0,0,0,25,1858
8544,京葉銀行,プライム（内国株式）,銀行業,42,2,0,0,0,0,0,21,0,0,0,0,0,21,2834
8550,栃木銀行,プライム（内国株式）,銀行業,26,2,0,0,0,0,0,13,0,0,0,0,0,13,1080
8551,北日本銀行,プライム（内国株式）,銀行業,184,2,0,0,0,0,0,92,0,0,0,0,0,92,7240
8558,東和銀行,プライム（内国株式）,銀行業,35,1,0,0,0,0,0,35,0,0,0,0,0,0,1487
8562,福島銀行,スタンダード（内国株式）,銀行業,5,1,0,0,0,0,0,5,0,0,0,0,0,0,358
8563,大東銀行,スタンダード（内国株式）,銀行業,40,1,0,0,0,0,0,40,0,0,0,0,0,0,1072
8566,リコーリース,プライム（内国株式）,その他金融業,185,2,0,0,0,0,0,92.5,0,0,0,0,0,92.5,6650
